AccountNumber,IsShared,cluster,Holder
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban994,0,,a1679
iban995,0,,a1680
iban995,0,,a1680
iban995,0,,a1680
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban996,0,,a1681
iban997,0,,a1682
iban997,0,,a1682
iban997,0,,a1682
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban998,0,,a1683
iban999,0,,a1684
iban999,0,,a1684
iban1000,0,,a1685
iban1000,0,,a1685
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1001,0,,a1686
iban1002,0,,a1687
iban1002,0,,a1687
iban1003,0,,a1688
iban1003,0,,a1688
iban1004,0,,a1689
iban1004,0,,a1689
iban1005,0,,a1690
iban1005,0,,a1690
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1006,0,,a1691
iban1007,1,1,a1692
iban1007,1,2,a1693
iban1008,0,,a1694
iban1008,0,,a1694
iban1008,0,,a1694
iban1009,0,,a1695
iban1009,0,,a1695
iban1009,0,,a1695
iban1010,0,,a1696
iban1010,0,,a1696
iban1010,0,,a1696
iban1011,0,,a1697
iban1011,0,,a1697
iban1012,0,,a1698
iban1012,0,,a1698
iban1013,0,,a1699
iban1013,0,,a1699
iban1014,0,,a1700
iban1014,0,,a1700
iban1015,0,,a1701
iban1015,0,,a1701
iban1015,0,,a1701
iban1016,0,,a1702
iban1016,0,,a1702
iban1018,0,,a1703
iban1018,0,,a1703
iban1019,0,,a1704
iban1019,0,,a1704
iban1020,0,,a1705
iban1020,0,,a1705
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1021,0,,a1706
iban1022,0,,a1707
iban1022,0,,a1707
iban1022,0,,a1707
iban1022,0,,a1707
iban1022,0,,a1707
iban1023,0,,a1708
iban1023,0,,a1708
